"IGN";"NPL";"cdom";"essmaj_mature_40_code";"typologie_mature_simplifiee";"fa_mask";"hdom_mean_m";"hdom_median_m";"n_pix_hdom"
4434;82;85;"7-100%";"Autres feuillus nobles";0;22,4333337854456;23,2000007629395;27
4434;294;265,912189601602;"1-63%;44-19%";"Chenaie";1;28,6487803110262;28,6000003814697;41
4434;311;155,9638372989;"25-54%;1-46%";"Autres peuplements feuillus";0;25,7243899833865;26,3999996185303;41
4512;103;247,841941282883;"24-71%;1-28%";"Autres peuplements feuillus";0;32,148780031902;32,0999984741211;41
4512;128;194,367765131532;"5-65%;1-35%";"Frenaie";1;30,0749995708466;29,7999992370605;40
4512;134;337,302805097945;"3-79%;1-21%";"Hetraie";1;30,4833331789289;30,2999992370605;42
4512;147;224,244830573775;"3-54%;5-35%";"Hetraie";1;24,1853660490455;25,2000007629395;41
4512;155;203,332640972173;"1-64%;4-36%";"Chenaie";1;28,009523664202;28,0499992370605;42
4512;193;238,89385853515;"1-100%";"Chenaie";0;29,2585364085872;29,8999996185303;41
4512;256;132,117911507188;"13-53%;5-47%";"Autres peuplements feuillus";1;22,9024388848282;22,3999996185303;41
4512;315;138,918930825342;"4-100%";"Erabliere";1;22,1790700069694;22,2000007629395;43
4534;54;198,719006725125;"2-46%;3-35%";"Autres feuillus nobles";1;23,5738097145444;24,1000003814697;42
4534;134;89;"11-99%;2-1%";"Autres peuplements feuillus";1;17,7642855417161;17,6000003814697;42
4534;151;162,881257318275;"1-100%";"Chenaie";0;22,6829270618718;22,1000003814697;41
4534;235;248,848369335928;"3-77%;4-22%";"Hetraie";0;25,690624833107;25;32
4556;48;118;"5-100%";"Frenaie";0;21,799999975389;22,2999992370605;31
4556;235;205;"26-69%;1-31%";"Autres peuplements feuillus";0;26,727499961853;25;40
4556;298;248,49069968929;"15-99%;1-1%";"Autres peuplements feuillus";1;29,0609752841112;29,1000003814697;41
4556;301;29;"11-100%";"Autres peuplements feuillus";0;17,6944443914625;19,1000003814697;36
4556;317;242,367765131532;"1-71%;5-26%";"Chenaie";1;28,8800000667572;29,3999996185303;40
4578;107;104;"11-100%";"Autres peuplements feuillus";0;21,1414635821087;20,8999996185303;41
4578;111;172,383250127731;"4-94%;33-6%";"Erabliere";0;24,4815791280646;24,5;38
4578;132;165,857422006765;"5-83%;4-17%";"Frenaie";0;23,2310347063788;23,2000007629395;29
4578;202;261,964875840641;"1-100%";"Chenaie";1;29,9341462763344;30,5;41
4578;221;183,438013450251;"3-100%";"Hetraie";1;29,1444445186191;29,1000003814697;36
4578;301;152,947313760961;"26-100%";"Autres peuplements feuillus";0;21,5512194284579;21,2000007629395;41
4612;31;248,36477098433;"29-35%;5-24%";"Autres peuplements feuillus";0;32,3272721261689;31,2999992370605;33
4612;111;128,740578641096;"5-100%";"Frenaie";1;31,2921053735833;31,2999992370605;38
4634;138;83;"5-100%";"Frenaie";1;24,0902441536508;24,7000007629395;41
4634;197;83;"1-98%;12-2%";"Chenaie";0;22,8536587691889;23,7000007629395;41
4656;27;137,909021601557;"7-66%;28-34%";"Autres feuillus nobles";0;18,869047505515;19;42
4656;117;245,420451370571;"5-78%;1-21%";"Frenaie";1;31,626190276373;31,8999996185303;42
4656;147;81;"11-100%";"Autres peuplements feuillus";0;22,1926824988388;22,2999992370605;41
4656;191;105;"7-98%;5-2%";"Autres feuillus nobles";0;23,5162160718763;21,8999996185303;37
4656;197;271,651249472635;"1-34%;2-28%";"Autres peuplements feuillus";1;31,2282052162366;31,7999992370605;39
4678;52;191;"1-100%";"Chenaie";1;26,8658533794124;26,7999992370605;41
4678;98;188;"7-60%;5-40%";"Autres feuillus nobles";0;25,989999961853;26,3500003814697;40
4712;132;164;"1-68%;5-32%";"Chenaie";0;22,443902411112;23,1000003814697;41
4712;187;185,302805097945;"5-77%;4-23%";"Frenaie";1;25,7749997138977;26,2999992370605;40
4712;294;415,805778581783;"3-79%;5-21%";"Hetraie";0;35,1210531937449;34,7999992370605;38
4734;75;116;"3-100%";"Hetraie";0;23,6588237986845;25,1000003814697;34
4734;113;176,378580310758;"5-100%";"Frenaie";1;24,3976190203712;23,7999992370605;42
4734;231;283,659509466438;"3-100%";"Hetraie";1;35,2166670844668;35;42
4734;256;43;"14-100%";"Autres peuplements feuillus";1;30,6799997329712;30,5;40
4734;258;260;"3-47%;5-36%";"Autres feuillus nobles";1;28,1325005054474;27,2000007629395;40
4734;273;201;"3-79%;4-21%";"Hetraie";1;29,963415145874;30,7999992370605;41
4734;305;271,151837987681;"5-54%;1-25%";"Frenaie";1;29,6249996185303;29,8999996185303;40
4756;44;359,710376972519;"15-55%;1-45%";"Autres peuplements feuillus";1;29,4878047850074;29,6000003814697;41
4756;75;226;"5-51%;3-42%";"Frenaie";1;31,7549990653992;32,5999984741211;40
4756;77;258,666320486086;"1-97%;11-3%";"Chenaie";0;27,033333505903;27,5;42
4756;82;279;"1-73%;7-26%";"Chenaie";1;27,2473682102404;26,5;38
4756;92;232,599529533599;"5-57%;4-27%";"Frenaie";1;33,5390250508378;32,2000007629395;41
4756;101;76;"7-100%";"Autres feuillus nobles";0;19,1170730125613;18,8999996185303;41
4756;227;199;"1-100%";"Chenaie";1;28,2609759074886;28,2000007629395;41
4778;6;281;"1-100%";"Chenaie";1;28,7675672995078;28,1000003814697;37
4778;16;260,648758406407;"3-100%";"Hetraie";1;33,5833327883766;33,5999984741211;42
4778;33;287,383874272603;"3-54%;41-46%";"Hetraie";1;33,3425003051758;33,2000007629395;40
4778;48;141;"1-100%";"Chenaie";1;25,4609757865347;25,6000003814697;41
4778;65;109;"3-100%";"Hetraie";1;26,5649997234344;25,8999996185303;40
4778;124;178;"1-64%;3-36%";"Chenaie";0;25,6585371436142;25,1000003814697;41
4778;193;241,789255043844;"1-83%;3-17%";"Chenaie";1;26,2585365016286;26,7000007629395;41
4778;225;206,820478756441;"1-100%";"Chenaie";1;25,9627908218739;25,6000003814697;43
4778;235;290,558870924528;"1-58%;4-28%";"Chenaie";1;29,5741935237761;28,1000003814697;31
4778;237;90;"3-100%";"Hetraie";1;24,0800002204047;23,2000007629395;45
4778;256;167,610867961644;"5-100%";"Frenaie";1;27,6274999141693;26,5;40
4778;258;173,963904132284;"3-100%";"Hetraie";0;27,4512194191537;26,8999996185303;41
4778;315;226,47313760961;"1-100%";"Chenaie";1;27,4968747496605;27,2999992370605;32
4812;54;33;"11-100%";"Autres peuplements feuillus";0;31,0099999427795;38,7999992370605;30
4812;98;149,824379203203;"1-85%;5-15%";"Chenaie";1;24,6333340236119;25,2000007629395;21
4812;172;98;"16-99%;1-1%";"Erabliere";0;21,7052631378174;22,25;38
4812;178;153;"1-100%";"Chenaie";1;26,7175001144409;26,2999992370605;40
4812;237;177;"1-73%;3-27%";"Chenaie";0;29,3394739251388;28,7000007629395;38
4812;273;215,893682651521;"1-100%";"Chenaie";1;24,8307685852051;24,2999992370605;39
4812;315;289,173543713316;"3-47%;4-33%";"Autres feuillus nobles";1;25,2653844539936;25,5;26
4834;16;305,474139552362;"10-83%;5-17%";"Autres peuplements feuillus";0;30,3000000984438;30,2000007629395;31
4834;96;156;"5-64%;1-36%";"Frenaie";0;21,41666703754;21,2000007629395;36
4834;124;43;"1-100%";"Chenaie";0;14,7833333969116;14,3000001907349;30
4834;155;312,734491721324;"3-53%;5-28%";"Hetraie";0;29,3562500476837;29,3999996185303;32
4834;166;261;"1-60%;3-40%";"Chenaie";1;25,8595238186064;26,2000007629395;42
4834;168;170;"4-65%;13-35%";"Erabliere";1;23,8121209000096;23,7999992370605;33
4834;172;239,984052397728;"1-77%;5-23%";"Chenaie";0;26,6814811847828;26,7999992370605;27
4834;204;126;"5-100%";"Frenaie";1;27,2756103887791;28,5;41
4834;273;172,682385492165;"1-54%;4-46%";"Chenaie";1;22,6766665140788;21,5999994277954;30
4856;8;266,778601206365;"1-100%";"Chenaie";1;23,4214283625285;24,5;42
4856;12;204,930953367862;"1-100%";"Chenaie";1;26,4785714830671;27,2000007629395;42
4856;33;194,806817123524;"1-54%;41-46%";"Chenaie";1;31,3902433907113;30,8999996185303;41
4856;44;249,628366310684;"1-100%";"Chenaie";1;25,1750000476837;25,2000007629395;40
4856;82;154,623333354217;"7-100%";"Autres feuillus nobles";1;26,6525000572205;26,2999992370605;40
4856;103;203;"5-66%;1-24%";"Frenaie";1;26,2170728823034;26;41
4856;145;188,894627521922;"1-100%";"Chenaie";0;26,3097559300865;26;41
4856;157;257,399060417277;"3-45%;5-41%";"Autres feuillus nobles";0;29,4181816216671;30,1000003814697;33
4856;204;231,833206269521;"1-100%";"Chenaie";1;30,2047618230184;30,1000003814697;42
4856;311;240,481157282192;"1-100%";"Chenaie";0;27,3380951200213;27;42
4856;317;270,457176312116;"1-100%";"Chenaie";0;30,2199999332428;30,2999992370605;40
4878;16;232,67193550206;"1-69%;7-17%";"Chenaie";1;26,5341467973663;26,6000003814697;41
4878;88;115;"4-99%;5-1%";"Erabliere";0;22,3999996185303;22;16
4878;103;181,805433980822;"5-100%";"Frenaie";0;31,983333950951;32,9000015258789;42
4878;246;170,720537649903;"5-77%;4-22%";"Frenaie";0;28,5000001395621;28,7999992370605;41
4912;16;88;"5-99%;11-1%";"Frenaie";1;27,2388892173767;28,7000007629395;36
4912;88;277,7657647254;"3-79%;41-21%";"Hetraie";1;29,9410257584009;30,7999992370605;39
4912;96;248,707627291682;"1-100%";"Chenaie";1;28,2324997425079;27,7999992370605;40
4912;147;327,475899516439;"3-60%;41-22%";"Hetraie";1;31,5333334150768;32,8000011444092;42
4912;178;125;"18-55%;7-45%";"Autres peuplements feuillus";0;24,5585367156238;23;41
4912;183;196;"4-45%;3-33%";"Autres feuillus nobles";1;32,579487384894;32,7000007629395;39
4912;235;225;"1-100%";"Chenaie";1;27,5578948071128;28,7000007629395;38
4912;284;175;"1-72%;11-28%";"Chenaie";0;24,5972220632765;24,2999992370605;36
4934;54;176;"13-100%";"Autres peuplements feuillus";0;24,5974356333415;25,7999992370605;39
4934;113;53;"11-100%";"Autres peuplements feuillus";0;17,1707315910153;17,6000003814697;41
4934;145;227,877790291513;"1-100%";"Chenaie";0;33,0785717737107;33,2000007629395;42
4934;151;217;"1-100%";"Chenaie";0;25,533332824707;25,8999996185303;9
4934;214;175,992780826457;"3-86%;13-14%";"Hetraie";1;26,928571837289;26,7000007629395;42
4934;237;201,997593608819;"3-100%";"Hetraie";1;27,3361113336351;28,2000007629395;36
4934;248;249,778601206365;"3-100%";"Hetraie";1;29,4390242506818;29,1000003814697;41
4934;252;166,84204301951;"1-51%;3-49%";"Chenaie";1;31,1785712015061;29,6000003814697;42
4934;263;186;"1-100%";"Chenaie";1;24,5499998274304;25,1000003814697;42
4956;23;269,984052397728;"1-100%";"Chenaie";0;26,0458336671193;25,9000005722046;24
4956;33;236,240487046481;"1-57%;5-43%";"Chenaie";0;28,5022221035428;28,5;45
4956;75;150;"5-75%;1-25%";"Frenaie";0;28,4076927869748;28,7000007629395;39
4956;82;200;"1-100%";"Chenaie";0;28,243902345983;30,2000007629395;41
4956;124;197;"1-100%";"Chenaie";1;28,7124997615814;28,7999992370605;40
4956;145;188;"3-81%;1-19%";"Hetraie";0;27,2962961550112;27,3999996185303;27
4956;168;145;"5-36%;4-36%";"Autres feuillus nobles";0;24,4222222963969;24;36
4956;221;142;"5-71%;41-29%";"Frenaie";0;23,8170730311696;23;41
4956;246;190,139458095697;"3-58%;1-41%";"Hetraie";0;25,3904766809373;25,2000007629395;42
4956;248;217,599529533599;"1-100%";"Chenaie";0;23,204762231736;25;42
4978;2;172;"1-100%";"Chenaie";0;26,8277774386936;26,3999996185303;36
4978;23;205;"1-100%";"Chenaie";1;26,7214281899588;27,7999992370605;42
4978;61;198;"4-100%";"Erabliere";1;31,0975612547339;33;41
4978;65;132,984052397728;"1-100%";"Chenaie";1;21,6476192474365;21,8999996185303;42
4978;82;192,744838723825;"1-100%";"Chenaie";1;21,7190475917998;22,1500005722046;42
4978;92;203;"1-63%;3-37%";"Chenaie";1;25,2200005054474;25,3500003814697;40
4978;168;158,837053722018;"1-86%;11-14%";"Chenaie";1;25,279486925174;26;39
4978;183;75;"11-99%;41-1%";"Autres peuplements feuillus";0;19,3023259806079;18,1000003814697;43
4978;193;146;"1-63%;3-37%";"Chenaie";0;24,5974352909968;23,7999992370605;39
4978;256;184;"3-100%";"Hetraie";1;27,445833047231;27,7000007629395;24
5012;18;67;"11-100%";"Autres peuplements feuillus";0;14,2055554389954;13,6999998092651;36
5012;33;105;"11-100%";"Autres peuplements feuillus";0;26,4268293148134;27,3999996185303;41
5012;294;261,075811408904;"3-100%";"Hetraie";1;22,8880955832345;23,25;42
5034;214;96;"11-100%";"Autres peuplements feuillus";1;18,5275001525879;17,2999992370605;40
5056;33;58;"11-100%";"Autres peuplements feuillus";0;18,722221798367;18,5;36
5056;61;193;"3-60%;1-40%";"Hetraie";0;25,4315788871364;25,6000003814697;38
5078;178;196,687742008241;"3-100%";"Hetraie";1;25,2642858596075;25,25;42
5078;307;83;"3-100%";"Hetraie";1;22,8449998855591;23,5;40
5112;107;131,279954733134;"11-59%;17-41%";"Autres peuplements feuillus";1;25,3341464531131;23,8999996185303;41
5112;301;251,666320486086;"5-71%;1-29%";"Frenaie";1;30,4761904307774;30,5;42
5134;6;305,253617429159;"1-82%;3-18%";"Chenaie";1;29,4571430569603;31,8999996185303;42
5134;61;74;"5-98%;24-2%";"Frenaie";0;18,888235428754;18,2000007629395;34
5212;67;153,859503362563;"11-67%;5-33%";"Autres peuplements feuillus";0;28,4261904216948;29,1000003814697;42
5212;77;253,454129609342;"1-50%;15-49%";"Chenaie";1;29,0400002479553;28,2000007629395;40
5212;122;78;"11-100%";"Autres peuplements feuillus";1;21,9055557250977;20,7999992370605;36
5212;141;226,772554003893;"5-53%;1-28%";"Frenaie";1;28,2238096963792;28,6000003814697;42
5212;145;181,877065442242;"1-55%;5-44%";"Chenaie";1;22,8947366915251;23,2999992370605;38
5212;181;54;"25-100%";"Autres peuplements feuillus";1;26,3170727985661;25,2999992370605;41
5212;183;257,876026900502;"15-94%;5-6%";"Autres peuplements feuillus";0;26,1785714739845;26,1000003814697;42
5212;204;234,89385853515;"24-71%;1-29%";"Autres peuplements feuillus";1;30,353658443544;30,2000007629395;41
5212;212;146,930953367862;"1-100%";"Chenaie";1;20,8309522810436;21;42
5212;221;228,903334715007;"3-100%";"Hetraie";1;29,3181821649725;29,2000007629395;22
5212;225;192;"3-49%;15-28%";"Autres peuplements feuillus";1;30,0975002288818;30,1000003814697;40
5212;227;215;"1-98%;4-2%";"Chenaie";0;22,2066666285197;21,7999992370605;30
5212;301;178;"1-100%";"Chenaie";1;24,2365852914205;23,2999992370605;41
5212;305;157,954510800779;"1-74%;3-26%";"Chenaie";1;27,6690476281302;27,75;42
5212;307;265,854075485617;"1-100%";"Chenaie";1;29,9341463228551;29,5;41
5212;311;263,612552111139;"1-100%";"Chenaie";1;22,3454541871042;22,5;33
5234;21;221,560271074192;"1-99%;11-1%";"Chenaie";1;25,0380948838733;24,8999996185303;42
5234;42;238;"1-100%";"Chenaie";1;25,7243900764279;25,3999996185303;41
5234;44;212,740578641096;"5-61%;4-26%";"Frenaie";1;32,0097563208603;31,2999992370605;41
5234;107;190,393477343714;"1-100%";"Chenaie";1;22,1307691916441;23,3999996185303;39
5234;134;195;"1-100%";"Chenaie";1;25,9857140949794;26,2999992370605;42
5234;147;202;"1-100%";"Chenaie";1;25,4574997425079;25,7999992370605;40
5234;166;80;"11-100%";"Autres peuplements feuillus";1;21,4150001525879;21;40
5234;176;71;"11-100%";"Autres peuplements feuillus";1;18,78536608161;17,5;41
5234;183;221,954510800779;"1-51%;3-49%";"Chenaie";1;29,3463415285436;29,5;41
5234;202;192;"1-100%";"Chenaie";0;24,8756756653657;25,1000003814697;37
5234;204;206;"1-66%;4-19%";"Chenaie";1;29,1452385130383;28,1000003814697;42
5234;225;107;"7-100%";"Autres feuillus nobles";1;23,4428571519398;23,1000003814697;42
5234;231;214,648758406407;"1-99%;11-1%";"Chenaie";1;27,0875002861023;26,9499998092651;40
5234;242;248,189308253425;"1-99%;4-1%";"Chenaie";1;27,8829266617938;28,1000003814697;41
5234;261;183,859503362563;"1-100%";"Chenaie";1;23,430302995624;23,6000003814697;33
5234;301;252,917144041434;"1-100%";"Chenaie";1;27,677499628067;27,7999992370605;40
5256;42;40;"1-100%";"Chenaie";1;23,4249997138977;26,1000003814697;16
5256;202;254,524785306909;"1-62%;2-21%";"Chenaie";1;25,9499999523163;25,2999992370605;40
5256;242;183,789255043844;"15-50%;1-29%";"Autres peuplements feuillus";1;27,8146335787889;27,7999992370605;41
5278;98;261,50826176897;"1-99%;15-1%";"Chenaie";1;24,8853660211331;25,1000003814697;41
5278;178;160,736568804805;"1-100%";"Chenaie";1;24,2095239275978;24,7999992370605;42
5278;225;75;"4-98%;1-2%";"Erabliere";0;18,0414637588873;17,7000007629395;41
5278;258;213,969673867186;"1-100%";"Chenaie";1;26,1119044167655;26,6000003814697;42
5278;282;246;"1-100%";"Chenaie";1;25,7674999237061;25,5;40
5278;307;251,497371117123;"1-99%;11-1%";"Chenaie";1;26,4595242454892;26,7000007629395;42
5278;311;201,772554003893;"1-100%";"Chenaie";1;27,0790702464969;27,2000007629395;43
5278;317;234;"1-96%;8-4%";"Chenaie";0;20,3026313279804;20,1000003814697;38
5312;18;213,930893723489;"1-68%;3-32%";"Chenaie";1;25,4125;25,3999996185303;40
5312;21;185,84204301951;"1-100%";"Chenaie";1;26,4812499284744;25,9499998092651;16
5312;31;233,771692964164;"1-100%";"Chenaie";1;25,9170730404738;25,7999992370605;41
5312;42;260;"1-100%";"Chenaie";1;26,3644441392687;26,7999992370605;45
5312;44;335,559909466268;"1-100%";"Chenaie";1;26,1585365388452;26,1000003814697;41
5312;48;250,221735923288;"1-100%";"Chenaie";1;26,178378904188;25,6000003814697;37
5312;54;250,979631715252;"1-100%";"Chenaie";1;27,0461533864339;27,2999992370605;39
5312;65;255,888366784097;"1-100%";"Chenaie";1;27,1649996757507;27,1000003814697;40
5312;75;292,770969947943;"1-83%;3-17%";"Chenaie";1;25,8666663536659;25,7000007629395;39
5312;86;88;"3-100%";"Hetraie";1;22,6024998426437;27,5;40
5312;124;249;"1-49%;4-47%";"Autres feuillus nobles";1;25,1609755725395;25,5;41
5312;141;201,841941282883;"1-100%";"Chenaie";0;23,7685715266636;23,7000007629395;35
5312;145;265,121896016017;"1-100%";"Chenaie";1;26,5725001335144;26,6000003814697;40
5312;204;73;"11-100%";"Autres peuplements feuillus";1;27,3333333757189;26,6000003814697;45
5312;237;195;"4-64%;5-36%";"Erabliere";0;24,2028572627476;23,8999996185303;35
5312;256;212,47313760961;"1-100%";"Chenaie";1;24,548648112529;24,5;37
5312;282;232,701444645446;"1-100%";"Chenaie";0;25,9634146341463;26,2999992370605;41
5334;8;229;"5-60%;1-40%";"Frenaie";1;33,8449998855591;34;40
5334;75;166,826869579644;"5-53%;7-24%";"Frenaie";0;27,227499961853;27,1499996185303;40
5334;88;234,715344408184;"5-66%;1-34%";"Frenaie";1;29,5780487060547;29,2000007629395;41
5334;92;127;"3-100%";"Hetraie";0;26,3805555767483;25,7000007629395;36
5334;103;194;"1-51%;15-49%";"Chenaie";1;29,7358972598345;28,8999996185303;39
5334;155;164,888366784097;"1-31%;2-24%";"Autres peuplements feuillus";0;24,5942855290004;23,8999996185303;35
5334;166;150;"5-72%;4-28%";"Frenaie";0;31,0609748189042;31,8999996185303;41
5334;168;173;"1-100%";"Chenaie";1;22,0487803017221;22,3999996185303;41
5334;202;241,558783003811;"1-100%";"Chenaie";1;22,9121952056885;22,2000007629395;41
5334;231;104;"11-100%";"Autres peuplements feuillus";0;26,2363637866396;25,5;33
5334;246;238;"1-100%";"Chenaie";1;27,3292684787657;26,7999992370605;41
5334;252;186;"1-100%";"Chenaie";1;25,6317074938518;26,1000003814697;41
5334;307;227,754130884485;"3-61%;1-39%";"Hetraie";1;27,8666664759318;28,1000003814697;42
5356;6;213,104333936337;"5-58%;1-42%";"Frenaie";1;25,1463414634146;25;41
5356;42;169,682385492165;"1-33%;4-24%";"Autres peuplements feuillus";0;26,8809526080177;26,8000001907349;42
5356;65;216,788216502104;"1-64%;5-36%";"Chenaie";0;26,4717949598263;26,2999992370605;39
5356;96;213,694661675565;"1-79%;5-21%";"Chenaie";0;26,7224999904633;27,1000003814697;40
5356;103;233,96279875716;"1-62%;5-38%";"Chenaie";0;26,2999999182565;26,6999998092651;42
5356;124;299,762514636551;"3-75%;1-15%";"Hetraie";1;26,3690480731782;26,7000007629395;42
5356;155;77;"1-100%";"Chenaie";1;19,328571228754;19;42
5356;183;197,668576165737;"5-100%";"Frenaie";0;27,900000163487;29,1000003814697;35
5356;193;280,930953367862;"1-100%";"Chenaie";1;27,7525003433228;28,4499998092651;40
5356;204;272,067021786449;"1-69%;14-17%";"Chenaie";1;25,7853655931426;26,5;41
5356;225;256,481157282192;"1-77%;2-22%";"Chenaie";1;24,6725001811981;24,2999992370605;40
5356;237;257;"1-100%";"Chenaie";1;24,7309522628784;24,8999996185303;42
5356;277;203,877790291513;"1-69%;11-21%";"Chenaie";1;22,2634149877036;22,2000007629395;41
5356;288;221;"5-89%;7-11%";"Frenaie";0;24,3999996185303;24,3999996185303;4
5356;294;203,560948008009;"1-100%";"Chenaie";1;27,0714285260155;26,8999996185303;42
5356;307;88;"4-100%";"Erabliere";0;18,7999999813917;19,2000007629395;41
5356;317;96;"1-100%";"Chenaie";1;24,8951221559106;25,6000003814697;41
5378;12;200,920929002273;"1-70%;5-30%";"Chenaie";0;30,48571454911;30,6000003814697;42
5378;18;139;"7-89%;1-11%";"Autres feuillus nobles";1;25,721951275337;25,7999992370605;41
5378;82;216;"1-100%";"Chenaie";1;26,1976744186047;25,2000007629395;43
5378;88;299;"1-65%;3-35%";"Chenaie";1;29,0307691036127;29,3999996185303;39
5378;98;166;"1-100%";"Chenaie";0;23,5121952615133;23,7000007629395;41
5378;147;261,793440871667;"1-100%";"Chenaie";1;24,8314283098493;25,2999992370605;35
5378;172;120;"1-69%;3-31%";"Chenaie";1;21,6804880746981;21,7000007629395;41
5378;176;242;"1-100%";"Chenaie";0;25,7238095147269;26,9000005722046;42
5378;256;119;"5-100%";"Frenaie";1;30,7916665607029;31,1999998092651;36
5378;311;197;"1-100%";"Chenaie";1;28,5212117975408;28,6000003814697;33
5412;54;164;"5-75%;7-25%";"Frenaie";0;31,2731710294398;31,5;41
5412;166;167;"1-100%";"Chenaie";0;24,6000003814697;24,6000003814697;3
5412;225;220,46929267575;"1-56%;41-25%";"Chenaie";0;25,8333335876465;26,1000003814697;15
5412;258;256,050058546203;"1-44%;3-38%";"Autres feuillus nobles";0;28,1390244553729;28,1000003814697;41
5412;273;174;"5-100%";"Frenaie";0;28,3214288439069;28,2999992370605;28
5434;18;227;"3-53%;1-47%";"Hetraie";1;30,1690480822609;30,2000007629395;42
5434;65;197,820478756441;"5-70%;1-29%";"Frenaie";0;27,9974998474121;28,5;40
5434;77;132,863532402336;"1-69%;5-31%";"Chenaie";1;22,0236846522281;21,6000003814697;38
5434;92;141,321470390145;"4-61%;11-39%";"Erabliere";1;27,1261904580253;28,7000007629395;42
5434;166;165;"5-70%;1-30%";"Frenaie";0;29,0972221162584;28,7999992370605;36
5434;246;128,502864248606;"1-100%";"Chenaie";0;16,2000001271566;16;6
5434;263;213;"1-54%;3-46%";"Chenaie";0;32,192683708377;33;41
5456;23;203,740578641096;"1-80%;30-15%";"Chenaie";0;21,7058826895321;20,8500003814697;34
5456;61;161,951358495206;"11-28%;1-27%";"Autres peuplements feuillus";0;29,775609318803;30,2999992370605;41
5456;71;207,596072167368;"1-93%;20-7%";"Chenaie";0;22,6657893030267;22,3999996185303;38
5456;75;236,94907928813;"1-100%";"Chenaie";1;26,7642858596075;27;42
5456;77;215;"1-72%;5-28%";"Chenaie";1;27,6475002765656;27,5;40
5456;98;244;"1-85%;50-15%";"Chenaie";1;30,2023804982503;30,7999992370605;42
5456;113;231,952557401364;"1-100%";"Chenaie";0;26,7428572518485;26,8500003814697;42
5456;155;156,927096778236;"1-100%";"Chenaie";0;29,2487806459753;30,7000007629395;41
5456;157;251;"1-100%";"Chenaie";1;24,7363634976474;25,3999996185303;33
5456;162;171,708150971233;"5-100%";"Frenaie";0;28,6368421253405;27,8500003814697;38
5456;176;227,994684132576;"1-100%";"Chenaie";1;28,5813957480497;28;43
5456;214;160,696738671857;"1-86%;4-14%";"Chenaie";0;23,1024391825606;23,2000007629395;41
5456;235;215,848097409296;"1-60%;5-40%";"Chenaie";0;31,7589738796919;31;39
5456;246;201,590597207007;"1-82%;5-18%";"Chenaie";0;25,08571434021;25,2999992370605;42
5456;248;172,960464501137;"1-100%";"Chenaie";1;26,6825000286102;27,1000003814697;40
5456;252;230;"1-100%";"Chenaie";1;27,5285717646281;27,2000007629395;42
5456;305;189,731158607729;"1-100%";"Chenaie";1;22,1500001907349;22,1000003814697;40
5478;6;173,682385492165;"1-88%;5-12%";"Chenaie";0;22,4351350423452;22,8999996185303;37
5478;54;145,894627521922;"1-100%";"Chenaie";1;21,773170843357;21,7000007629395;41
5478;71;169,820478756441;"1-100%";"Chenaie";0;21,5707316049715;20,2999992370605;41
5478;86;224;"1-100%";"Chenaie";0;27,4756757375356;28,2000007629395;37
5478;96;156,744838723825;"1-100%";"Chenaie";0;21,1386363723061;20,7999992370605;44
5478;98;212,385327211212;"1-65%;5-35%";"Chenaie";0;26,3268296311541;26,2000007629395;41
5478;103;165,984185800455;"1-100%";"Chenaie";0;25,5177778455946;25,2000007629395;45
5478;155;140,917144041434;"1-100%";"Chenaie";0;21,3599998950958;21,7999992370605;40
5478;162;146,833206269521;"1-100%";"Chenaie";0;19,0555555555556;19,0500001907349;36
5478;183;163,779477876797;"1-100%";"Chenaie";0;22,4787876822732;23,5;33
5478;242;204,99896145826;"1-100%";"Chenaie";1;22,3100004196167;22,6000003814697;30
5478;246;149,756792476027;"1-100%";"Chenaie";0;21,5785716374715;21,6000003814697;42
5478;263;168,841941282883;"1-100%";"Chenaie";1;23,5195119439102;23,5;41
5478;284;85;"11-100%";"Autres peuplements feuillus";1;22,8444448682997;23,5;45
5478;301;215,420451370571;"1-100%";"Chenaie";1;27,0500002384186;27;40
5478;307;202;"1-100%";"Chenaie";1;24,9631582561292;26;38
5512;6;562;"3-84%;1-16%";"Hetraie";1;28,6535717419216;29;28
5512;12;184,929751681281;"1-100%";"Chenaie";1;21,8874998092651;22;32
5512;16;117;"1-99%;30-1%";"Chenaie";0;18,3224997520447;18,7999992370605;40
5512;23;136;"1-100%";"Chenaie";0;22,6976188932146;21,8999996185303;42
5512;33;195,918930825342;"1-100%";"Chenaie";1;21,6027774810791;21,3999996185303;36
5512;77;149,806817123524;"1-100%";"Chenaie";1;23,2595238912673;23,1000003814697;42
5512;103;167,821647815753;"1-100%";"Chenaie";0;27,0550006866455;26,7000007629395;40
5512;141;214;"1-59%;5-27%";"Chenaie";1;27,0170729102158;26,2999992370605;41
5512;221;205,694475728783;"1-100%";"Chenaie";0;27,5609756097561;27,7000007629395;41
5512;294;210;"3-81%;1-19%";"Hetraie";1;32,8155552334256;32,5;45
5512;307;36;"3-100%";"Hetraie";0;19,53125;24;32
5534;225;103;"1-100%";"Chenaie";1;21,8714286940438;22;28
5534;227;181,989815857626;"3-100%";"Hetraie";0;29,3717952141395;29,6000003814697;39
5534;301;146;"1-100%";"Chenaie";1;25,8761904580253;26,3999996185303;42
5556;6;175;"1-100%";"Chenaie";0;23,1205880782183;24,2999992370605;34
5556;12;235,578440291781;"3-82%;1-18%";"Hetraie";1;27,9717950576391;28,2000007629395;39
