"typologie_mature_simplifiee";"n_avant";"q05_cdom";"q10_cdom";"q25_cdom";"q50_cdom";"q75_cdom";"geometry";"n_apres_q05";"pct_gardes_q05";"n_apres_q10";"pct_gardes_q10";"n_apres_q25";"pct_gardes_q25";"n_apres_q50";"pct_gardes_q50";"n_apres_q75";"pct_gardes_q75"
"Autres feuillus nobles";53;223,952664593356;226,573556864405;240,820035953875;262,281692032865;277,812600361802;c(103508.654832955, 113513.091558131, 116499.751583564, 120499.8821953, 139506.422705617, 142499.442151634, 144522.5613257, 145499.387685864, 145499.691788294, 151513.314912069, 153499.499400592, 155482.968116249, 156499.574345523, 157499.683908508, 168499.701985732, 176500.196367069, 178499.58236689, 179505.305087849, 183504.861416233, 184500.003585333, 189499.670413433, 190485.040971011, 190499.831443858, 196520.144380671, 198491.515412871, 198499.825978797, 199499.403282809, 202499.442020977, 
113485.392602292, 128501.505184753, 119962.9033891, 154499.166470101, 145987.423470186, 146999.150190231, 104014.509725574, 143999.130910843, 131499.1029135, 145499.124941719, 133499.140146339, 131499.061266035, 131478.250612578, 128979.325083832);56;31,4606741573034;53;29,7752808988764;35;19,6629213483146;11;6,17977528089888;9;5,0561797752809
"Chenaie";1306;183,85077424981;204,187100408367;238,172929901262;259,690142601946;278,138107850307;c(78499.724622868, 84489.535067306, 89498.7390976585, 96499.7251074822, 97492.4850373429, 98515.4842427764, 103522.533816902, 104501.969853122, 105499.733162758, 106499.743266259, 112503.816299346, 112507.59738998, 113499.649805197, 113499.657617327, 113502.908655986, 114499.623759878, 120513.691858248, 121508.387190209, 122499.869155947, 124486.98656032, 124499.730801806, 125499.689103052, 132499.584956003, 132512.873567014, 132519.778758972, 133499.549415935, 133499.605775003, 134499.470529558, 
134506.503042827, 134514.647168477, 134532.592077656, 135496.040896239, 135504.160987114, 136493.536707126, 136499.332940351, 136499.465433536, 136499.667057281, 136500.789059705, 137486.739478218, 137496.172691665, 137499.340049807, 137499.377110568, 137499.47526125, 137499.478398013, 137499.492802181, 137499.657926709, 138494.623269623, 138499.374545592, 138499.475838301, 138499.487853515, 138519.650408233, 138520.774442674, 139483.893298394, 139485.021013374, 139499.368053787, 139499.371952622, 
139499.481061857, 139499.496635971, 139503.239071335, 139508.493736814, 140485.21851548, 140486.368737095, 140496.175403031, 140499.431691667, 140499.486271814, 140499.595487379, 140499.63450321, 140502.322909336, 140517.901662488, 140530.535151915, 141469.651730388, 141489.513694568, 141499.429144334, 141499.475255227, 141499.491487736, 141499.499227748, 141499.507061419, 141500.394129222, 141504.559392224, 142482.711251032, 142485.687650445, 142489.403375236, 142496.813512109, 142499.372034159, 
142499.380169122, 142499.496655347, 142499.603389489, 142499.762105327, 143474.729263776, 143483.773406941, 143483.966438919, 143494.314756699, 143496.478010828, 143499.114843314, 143499.43956509, 143499.486319517, 143499.494114139, 143507.695451282, 143508.112436683, 143524.91047308, 144486.914438167, 144489.858752768, 144490.758204276, 144496.236311109, 144496.94421012, 144499.374634881, 144499.436961086, 144499.452547025, 144499.460339879, 144500.452607327, 144503.047409956, 144503.511585977, 
144524.976710438, 145487.585308431, 145495.199884731, 145498.525738857, 145499.35620133, 145499.356499188, 145499.372081767, 145499.379871956, 145499.426612773, 145499.434357278, 145499.449990431, 145499.457737295, 145499.465557926, 145499.512323364, 145499.644907963, 145499.660510984, 145499.663861298, 145499.668356456, 145502.704018341, 145505.850322371, 146483.016588561, 146486.182150322, 146494.097830918, 146499.226286519, 146499.369483122, 146499.440856258, 146499.447378829, 146499.45514951, 
146499.52533389, 146499.572091508, 146499.690527443, 147482.555721667, 147490.152513187, 147494.448878325, 147497.100939736, 147499.351360254, 147499.686590548, 147518.823081268, 148486.262152502, 148492.06170346, 148492.964809167, 148493.547447636, 148499.364363616, 148499.379918843, 148499.44220342, 148499.488937867, 148499.683946812, 148499.723052574, 148502.020039034, 148504.206605343, 148504.590671064, 148505.902674201, 148513.52251792, 149499.346262822, 149499.361806545, 149499.431864711, 149516.638291396, 
150491.072355673, 150496.322710241, 150499.35920318, 150499.374738518, 150499.452625316, 150499.468200231, 150499.499331966, 150499.546123829, 151473.770613168, 151474.441356383, 151495.737888566, 151499.426691538, 151499.457840564, 151499.465593252, 151499.47337473, 151499.488952869, 151499.668325603, 151500.638301846, 151509.353047987, 151518.713260434, 151568.842286066, 152415.323576495, 152480.890182904, 152484.743367377, 152486.995220887, 152489.547494839, 152493.567161082, 152494.866214262, 
152498.007363265, 152499.392926133, 152499.408525186, 152499.455260263, 152499.463034449, 152499.486392364, 152499.494141358, 152499.64229396, 152500.985486211, 153478.758219667, 153499.352469834, 153499.359252793, 153499.367031201, 153499.444838253, 153499.462066373, 153499.476009772, 153499.507355066, 153499.661035985, 153499.663146264, 153499.670922814, 153510.497974703, 153514.048880816, 154499.394164384, 154499.439452525, 154499.449812423, 154499.465623486, 154499.481196655, 154499.496748886, 
154499.504605736, 154499.512350009, 154499.551298434, 154516.465766475, 155462.765353612, 155478.896701441, 155483.982508418, 155491.968284763, 155499.385181139, 155499.431912085, 155499.478596573, 155499.49419586, 155499.509774942, 155499.689131396, 155500.32123986, 155506.812357697, 155513.280734404, 156487.861116995, 156495.377278041, 156495.940373325, 156496.748981692, 156499.390435722, 156499.429308895, 156499.491615855, 156499.507172312, 156499.68652302, 156500.022854144, 156509.227334576, 
157497.331074775, 157499.372243732, 157499.387828752, 157499.395604927, 157499.473408145, 157499.481202938, 157499.496389982, 157499.512338606, 157499.52014647, 157499.551330047, 157499.660526305, 157501.478478847, 157507.009056308, 158479.083467101, 158486.088887639, 158491.967022841, 158499.361890007, 158499.400775307, 158499.408563502, 158499.459936979, 158499.47085484, 158499.486447584, 158499.5019569, 158499.509759291, 158499.51759237, 158499.543533449, 158499.548739841, 158499.556511628, 158499.696932559, 
159491.243429928, 159494.02732343, 159494.426306157, 159498.991672069, 159499.514990866, 159499.702080105, 159525.615144467, 160483.703418993, 160498.694080638, 160499.473415207, 160499.621463908, 160505.72454003, 160508.10610117, 160524.436783764, 160538.976975908, 161489.229689097, 161491.719741554, 161499.393042721, 161499.400793818, 161499.408586608, 161499.41641814, 161499.486449852, 161499.517589325, 161499.587701143, 161499.603299339, 161499.704665883, 161500.527998372, 161509.768142669, 161553.517715912, 
