key;prop_keep;prop_keep_pct;quantile;p;terr_num;compo
501;0,290788215472884;29,0788215472884;q70;0,7;5;1
503;0,299227411965627;29,9227411965627;q70;0,7;5;3
506;0,295701976162221;29,5701976162221;q70;0,7;5;6
601;0,295123981782269;29,5123981782269;q70;0,7;6;1
602;0,286495103621043;28,6495103621043;q70;0,7;6;2
603;0,297821977833147;29,7821977833147;q70;0,7;6;3
606;0,295716710921517;29,5716710921517;q70;0,7;6;6
701;0,296155386463757;29,6155386463757;q70;0,7;7;1
703;0,289486380981622;28,9486380981622;q70;0,7;7;3
706;0,293800876643707;29,3800876643707;q70;0,7;7;6
801;0,294756776402625;29,4756776402625;q70;0,7;8;1
803;0,29190433647172;29,190433647172;q70;0,7;8;3
806;0,290722503050375;29,0722503050375;q70;0,7;8;6
901;0,289425331052398;28,9425331052398;q70;0,7;9;1
903;0,295318091451292;29,5318091451292;q70;0,7;9;3
906;0,297007340485601;29,7007340485601;q70;0,7;9;6
1001;0,298602764423077;29,8602764423077;q70;0,7;10;1
1003;0,286587537583554;28,6587537583554;q70;0,7;10;3
1006;0,292566619915849;29,2566619915849;q70;0,7;10;6
1101;0,298018211033744;29,8018211033744;q70;0,7;11;1
1103;0,297397551130022;29,7397551130022;q70;0,7;11;3
1106;0,293109936925138;29,3109936925138;q70;0,7;11;6
1201;0,291213253207731;29,1213253207731;q70;0,7;12;1
1203;0,289340101522843;28,9340101522843;q70;0,7;12;3
1206;0,290305916350755;29,0305916350755;q70;0,7;12;6
1301;0,293424553401748;29,3424553401748;q70;0,7;13;1
1303;0,292652809220004;29,2652809220004;q70;0,7;13;3
1401;0,294042522999787;29,4042522999787;q70;0,7;14;1
1402;0,289362757252666;28,9362757252666;q70;0,7;14;2
1403;0,288858786638066;28,8858786638066;q70;0,7;14;3
1406;0,295780921080392;29,5780921080392;q70;0,7;14;6
1501;0,296194762684124;29,6194762684124;q70;0,7;15;1
1502;0,296763485477178;29,6763485477178;q70;0,7;15;2
1503;0,294170203261112;29,4170203261112;q70;0,7;15;3
1506;0,286576600220139;28,6576600220139;q70;0,7;15;6
1601;0,295438657811954;29,5438657811954;q70;0,7;16;1
1602;0,292923076923077;29,2923076923077;q70;0,7;16;2
1603;0,287962446875218;28,7962446875218;q70;0,7;16;3
1606;0,294927629851592;29,4927629851592;q70;0,7;16;6
1701;0,295212765957447;29,5212765957447;q70;0,7;17;1
1702;0,294844538931703;29,4844538931703;q70;0,7;17;2
1703;0,28874926787711;28,874926787711;q70;0,7;17;3
1706;0,296786021306204;29,6786021306204;q70;0,7;17;6
1801;0,293852485790815;29,3852485790815;q70;0,7;18;1
1803;0,296956428622421;29,6956428622421;q70;0,7;18;3
1806;0,298080462792532;29,8080462792532;q70;0,7;18;6
1901;0,300011278619497;30,0011278619497;q70;0,7;19;1
1902;0,295545023696682;29,5545023696682;q70;0,7;19;2
1903;0,290750471571005;29,0750471571005;q70;0,7;19;3
1906;0,290835301142933;29,0835301142933;q70;0,7;19;6
2001;0,287259424208685;28,7259424208685;q70;0,7;20;1
2003;0,289951104817378;28,9951104817378;q70;0,7;20;3
2006;0,294259811465948;29,4259811465948;q70;0,7;20;6
2101;0,289498944135151;28,9498944135151;q70;0,7;21;1
2103;0,294630932241118;29,4630932241118;q70;0,7;21;3
2106;0,290800806517407;29,0800806517407;q70;0,7;21;6
2201;0,288178212211361;28,8178212211361;q70;0,7;22;1
2203;0,292355925542177;29,2355925542177;q70;0,7;22;3
2206;0,297878399544354;29,7878399544354;q70;0,7;22;6
2301;0,294045119155413;29,4045119155413;q70;0,7;23;1
2303;0,296646983437453;29,6646983437453;q70;0,7;23;3
2306;0,294002585949673;29,4002585949673;q70;0,7;23;6
2401;0,292266756768172;29,2266756768172;q70;0,7;24;1
2403;0,289897021006775;28,9897021006775;q70;0,7;24;3
2406;0,296708463949843;29,6708463949843;q70;0,7;24;6
2501;0,296687370600414;29,6687370600414;q70;0,7;25;1
2503;0,285558170813719;28,5558170813719;q70;0,7;25;3
2506;0,294130067567568;29,4130067567568;q70;0,7;25;6
2601;0,296782544378698;29,6782544378698;q70;0,7;26;1
2603;0,282236087358891;28,2236087358891;q70;0,7;26;3
2606;0,287028396213838;28,7028396213838;q70;0,7;26;6
2701;0,290301180841184;29,0301180841184;q70;0,7;27;1
2703;0,293784830050623;29,3784830050623;q70;0,7;27;3
2801;0,290620792819746;29,0620792819746;q70;0,7;28;1
2802;0,298735281290885;29,8735281290885;q70;0,7;28;2
2803;0,295086853812849;29,5086853812849;q70;0,7;28;3
2806;0,29590824817833;29,590824817833;q70;0,7;28;6
101;0,245426072934756;24,5426072934756;q75;0,75;1;1
103;0,246383247647189;24,638324764719;q75;0,75;1;3
106;0,247250057961308;24,7250057961308;q75;0,75;1;6
108;0,247491382612026;24,7491382612026;q75;0,75;1;8
201;0,24574031668168;24,574031668168;q75;0,75;2;1
202;0,246490503715937;24,6490503715937;q75;0,75;2;2
203;0,243631462717589;24,3631462717589;q75;0,75;2;3
206;0,24293226295093;24,293226295093;q75;0,75;2;6
208;0,247506103941402;24,7506103941402;q75;0,75;2;8
301;0,247285291214215;24,7285291214215;q75;0,75;3;1
303;0,243213758583071;24,3213758583071;q75;0,75;3;3
306;0,241676942046856;24,1676942046856;q75;0,75;3;6
401;0,241306904081976;24,1306904081976;q75;0,75;4;1
403;0,24923974430584;24,923974430584;q75;0,75;4;3
406;0,243365441321014;24,3365441321014;q75;0,75;4;6
501;0,248076134966532;24,8076134966532;q75;0,75;5;1
503;0,248317926753233;24,8317926753233;q75;0,75;5;3
506;0,249987100768794;24,9987100768794;q75;0,75;5;6
601;0,244551820956921;24,4551820956921;q75;0,75;6;1
602;0,249829196082897;24,9829196082897;q75;0,75;6;2
603;0,246666380273219;24,6666380273219;q75;0,75;6;3
606;0,244722065032865;24,4722065032865;q75;0,75;6;6
701;0,25;25;q75;0,75;7;1
703;0,248914426071319;24,8914426071319;q75;0,75;7;3
706;0,248716343143394;24,8716343143394;q75;0,75;7;6
801;0,24391223673891;24,391223673891;q75;0,75;8;1
803;0,244396555955899;24,4396555955899;q75;0,75;8;3
806;0,247320027889141;24,7320027889141;q75;0,75;8;6
901;0,241715770132421;24,1715770132421;q75;0,75;9;1
903;0,246637673956262;24,6637673956263;q75;0,75;9;3
906;0,244400527009223;24,4400527009223;q75;0,75;9;6
1001;0,243464543269231;24,3464543269231;q75;0,75;10;1
1003;0,239924570601861;23,9924570601861;q75;0,75;10;3
1006;0,242075736325386;24,2075736325386;q75;0,75;10;6
1101;0,244027852169256;24,4027852169256;q75;0,75;11;1
1103;0,247303977105835;24,7303977105835;q75;0,75;11;3
1106;0,239960459036465;23,9960459036465;q75;0,75;11;6
1201;0,240458015267176;24,0458015267176;q75;0,75;12;1
1203;0,245282374632947;24,5282374632947;q75;0,75;12;3
1206;0,23923181695772;23,923181695772;q75;0,75;12;6
1301;0,246674268339035;24,6674268339035;q75;0,75;13;1
1303;0,238372093023256;23,8372093023256;q75;0,75;13;3
1401;0,24444812335927;24,444812335927;q75;0,75;14;1
1402;0,244648318042813;24,4648318042814;q75;0,75;14;2
1403;0,240033513386243;24,0033513386243;q75;0,75;14;3
1406;0,237382380106239;23,7382380106239;q75;0,75;14;6
1501;0,245683306055647;24,5683306055647;q75;0,75;15;1
1502;0,241327800829876;24,1327800829876;q75;0,75;15;2
1503;0,248625591734096;24,8625591734096;q75;0,75;15;3
1506;0,244577798842898;24,4577798842898;q75;0,75;15;6
1601;0,240300594197833;24,0300594197833;q75;0,75;16;1
1602;0,24225641025641;24,225641025641;q75;0,75;16;2
1603;0,243233121995402;24,3233121995402;q75;0,75;16;3
1606;0,241982604491825;24,1982604491825;q75;0,75;16;6
1701;0,244796484736355;24,4796484736355;q75;0,75;17;1
1702;0,243555673664629;24,3555673664629;q75;0,75;17;2
1703;0,24988019807252;24,988019807252;q75;0,75;17;3
1706;0,244375418548651;24,4375418548651;q75;0,75;17;6
1801;0,249036388580388;24,9036388580388;q75;0,75;18;1
1803;0,239797253884777;23,9797253884777;q75;0,75;18;3
1806;0,24706810412832;24,706810412832;q75;0,75;18;6
1901;0,245648332644084;24,5648332644084;q75;0,75;19;1
1902;0,231090047393365;23,1090047393365;q75;0,75;19;2
1903;0,24890864995958;24,890864995958;q75;0,75;19;3
1906;0,241769231746562;24,1769231746562;q75;0,75;19;6
2001;0,242351943163141;24,2351943163141;q75;0,75;20;1
2003;0,240681860688808;24,0681860688808;q75;0,75;20;3
2006;0,239659484417084;23,9659484417084;q75;0,75;20;6
2101;0,243616817047418;24,3616817047418;q75;0,75;21;1
2103;0,238536194461758;23,8536194461758;q75;0,75;21;3
2106;0,241127725784082;24,1127725784082;q75;0,75;21;6
2201;0,246316758747698;24,6316758747698;q75;0,75;22;1
2203;0,237521883597127;23,7521883597127;q75;0,75;22;3
2206;0,248469315107504;24,8469315107504;q75;0,75;22;6
2301;0,248270946115168;24,8270946115168;q75;0,75;23;1
2303;0,236516522388946;23,6516522388946;q75;0,75;23;3
2306;0,24261512449027;24,261512449027;q75;0,75;23;6
2401;0,238205853782151;23,8205853782151;q75;0,75;24;1
2403;0,238583657222033;23,8583657222033;q75;0,75;24;3
2406;0,246342737722048;24,6342737722048;q75;0,75;24;6
2501;0,240786749482402;24,0786749482402;q75;0,75;25;1
2503;0,240164761264291;24,0164761264291;q75;0,75;25;3
2506;0,246410472972973;24,6410472972973;q75;0,75;25;6
2601;0,247147083685545;24,7147083685545;q75;0,75;26;1
2603;0,247823917502911;24,7823917502911;q75;0,75;26;3
2606;0,248766831089188;24,8766831089188;q75;0,75;26;6
2701;0,243067533501393;24,3067533501393;q75;0,75;27;1
2703;0,240651720764028;24,0651720764028;q75;0,75;27;3
2801;0,248556469708302;24,8556469708302;q75;0,75;28;1
2802;0,245965983427824;24,5965983427824;q75;0,75;28;2
2803;0,242907497522189;24,2907497522189;q75;0,75;28;3
2806;0,249385590479886;24,9385590479886;q75;0,75;28;6
101;0,198787521706773;19,8787521706773;q80;0,8;1;1
103;0,192050830956326;19,2050830956326;q80;0,8;1;3
106;0,197119967026456;19,7119967026456;q80;0,8;1;6
108;0,198391420911528;19,8391420911528;q80;0,8;1;8
201;0,197524499962016;19,7524499962016;q80;0,8;2;1
202;0,19995281349534;19,995281349534;q80;0,8;2;2
203;0,193417121330216;19,3417121330216;q80;0,8;2;3
206;0,194239724175919;19,4239724175919;q80;0,8;2;6
208;0,198953610045344;19,8953610045344;q80;0,8;2;8
301;0,196939782823297;19,6939782823297;q80;0,8;3;1
303;0,189886414682667;18,9886414682667;q80;0,8;3;3
306;0,196300863131936;19,6300863131936;q80;0,8;3;6
401;0,195447673441962;19,5447673441962;q80;0,8;4;1
403;0,189908769316701;18,9908769316701;q80;0,8;4;3
406;0,193630823668174;19,3630823668174;q80;0,8;4;6
501;0,199717681344201;19,9717681344201;q80;0,8;5;1
503;0,193851825747513;19,3851825747513;q80;0,8;5;3
506;0,198286982095867;19,8286982095867;q80;0,8;5;6
601;0,194828514993715;19,4828514993715;q80;0,8;6;1
602;0,191755864267821;19,1755864267821;q80;0,8;6;2
603;0,194685969585016;19,4685969585016;q80;0,8;6;3
606;0,196491533539372;19,6491533539372;q80;0,8;6;6
701;0,195534641569884;19,5534641569884;q80;0,8;7;1
703;0,192069827624019;19,2069827624019;q80;0,8;7;3
706;0,198747651847214;19,8747651847214;q80;0,8;7;6
801;0,195726610172734;19,5726610172734;q80;0,8;8;1
803;0,192667170641193;19,2667170641193;q80;0,8;8;3
806;0,198644762070769;19,8644762070769;q80;0,8;8;6
901;0,195653551289362;19,5653551289362;q80;0,8;9;1
903;0,190114314115308;19,0114314115308;q80;0,8;9;3
906;0,193675889328063;19,3675889328063;q80;0,8;9;6
1001;0,198768028846154;19,8768028846154;q80;0,8;10;1
1003;0,197574221478604;19,7574221478604;q80;0,8;10;3
1006;0,192847124824684;19,2847124824684;q80;0,8;10;6
1101;0,194108194965185;19,4108194965185;q80;0,8;11;1
1103;0,191100816569736;19,1100816569736;q80;0,8;11;3
1106;0,196199451042968;19,6199451042968;q80;0,8;11;6
1201;0,196930323209355;19,6930323209355;q80;0,8;12;1
1203;0,190890259725479;19,0890259725479;q80;0,8;12;3
1206;0,194343887887639;19,4343887887639;q80;0,8;12;6
1301;0,194982896237172;19,4982896237172;q80;0,8;13;1
1303;0,192117719695411;19,2117719695411;q80;0,8;13;3
1401;0,194357070217345;19,4357070217345;q80;0,8;14;1
1402;0,198942061327382;19,8942061327382;q80;0,8;14;2
1403;0,198863419191;19,8863419191;q80;0,8;14;3
1406;0,198848532300638;19,8848532300638;q80;0,8;14;6
1501;0,194333060556465;19,4333060556465;q80;0,8;15;1
1502;0,195020746887967;19,5020746887967;q80;0,8;15;2
1503;0,199092854518074;19,9092854518074;q80;0,8;15;3
1506;0,194878042092811;19,4878042092811;q80;0,8;15;6
1601;0,193769660957707;19,3769660957707;q80;0,8;16;1
1602;0,190358974358974;19,0358974358974;q80;0,8;16;2
1603;0,193443879328363;19,3443879328363;q80;0,8;16;3
1606;0,193440634806853;19,3440634806853;q80;0,8;16;6
1701;0,195189639222942;19,5189639222942;q80;0,8;17;1
1702;0,199441934626628;19,9441934626628;q80;0,8;17;2
1703;0,188381875299505;18,8381875299505;q80;0,8;17;3
1706;0,197194002346247;19,7194002346247;q80;0,8;17;6
1801;0,19749134382962;19,749134382962;q80;0,8;18;1
1803;0,191085833948076;19,1085833948076;q80;0,8;18;3
1806;0,192865281795074;19,2865281795074;q80;0,8;18;6
1901;0,194067446144592;19,4067446144592;q80;0,8;19;1
1902;0,184075829383886;18,4075829383886;q80;0,8;19;2
1903;0,198659390999731;19,8659390999731;q80;0,8;19;3
1906;0,196658142012629;19,6658142012629;q80;0,8;19;6
2001;0,194051216796564;19,4051216796564;q80;0,8;20;1
2003;0,198867128009191;19,8867128009191;q80;0,8;20;3
2006;0,187656310119277;18,7656310119277;q80;0,8;20;6
2101;0,188775836692903;18,8775836692903;q80;0,8;21;1
2103;0,192859050841421;19,2859050841421;q80;0,8;21;3
2106;0,19631472826657;19,631472826657;q80;0,8;21;6
2201;0,194963875903102;19,4963875903102;q80;0,8;22;1
2203;0,188145342813248;18,8145342813248;q80;0,8;22;3
2206;0,194788551900897;19,4788551900897;q80;0,8;22;6
2301;0,190947271080972;19,0947271080972;q80;0,8;23;1
2303;0,188726782577723;18,8726782577723;q80;0,8;23;3
2306;0,199582269668136;19,9582269668136;q80;0,8;23;6
2401;0,186847995945432;18,6847995945432;q80;0,8;24;1
2403;0,193302842783838;19,3302842783838;q80;0,8;24;3
2406;0,192842215256008;19,2842215256008;q80;0,8;24;6
2501;0,18944099378882;18,944099378882;q80;0,8;25;1
2503;0,198666218336696;19,8666218336696;q80;0,8;25;3
2506;0,192778716216216;19,2778716216216;q80;0,8;25;6
2601;0,187183009298394;18,7183009298394;q80;0,8;26;1
2603;0,192284236249419;19,2284236249419;q80;0,8;26;3
2606;0,192596542683198;19,2596542683198;q80;0,8;26;6
2701;0,193180310468356;19,3180310468356;q80;0,8;27;1
2703;0,190368826307058;19,0368826307058;q80;0,8;27;3
2801;0,195961106955871;19,5961106955871;q80;0,8;28;1
2802;0,195813344962931;19,5813344962931;q80;0,8;28;2
2803;0,194931105662824;19,4931105662824;q80;0,8;28;3
2806;0,197473375587462;19,7473375587462;q80;0,8;28;6
101;0,0986262713966758;9,86262713966758;q90;0,9;1;1
103;0,098194612875126;9,8194612875126;q90;0,9;1;3
106;0,0990751951364023;9,90751951364023;q90;0,9;1;6
108;0,0978679943827397;9,78679943827397;q90;0,9;1;8
201;0,0978099258760839;9,78099258760839;q90;0,9;2;1
202;0,0992686091777752;9,92686091777752;q90;0,9;2;2
203;0,099019225772928;9,9019225772928;q90;0,9;2;3
206;0,0972626704136851;9,72626704136851;q90;0,9;2;6
208;0,0996512033484479;9,96512033484479;q90;0,9;2;8
301;0,0987166831194472;9,87166831194472;q90;0,9;3;1
303;0,0991465058076109;9,91465058076109;q90;0,9;3;3
306;0,0966707768187423;9,66707768187423;q90;0,9;3;6
401;0,0957500419956325;9,57500419956325;q90;0,9;4;1
403;0,0933614679658247;9,33614679658247;q90;0,9;4;3
406;0,0961273835266365;9,61273835266365;q90;0,9;4;6
501;0,0973999362506261;9,73999362506261;q90;0,9;5;1
503;0,0956436878202174;9,56436878202174;q90;0,9;5;3
506;0,0986017233372891;9,86017233372891;q90;0,9;5;6
601;0,0966551853605185;9,66551853605185;q90;0,9;6;1
602;0,0926895923479845;9,26895923479845;q90;0,9;6;2
603;0,09925680900421;9,925680900421;q90;0,9;6;3
606;0,0985940016541157;9,85940016541157;q90;0,9;6;6
701;0,0976171405686824;9,76171405686824;q90;0,9;7;1
703;0,0969340760559674;9,69340760559674;q90;0,9;7;3
706;0,0974326862867877;9,74326862867877;q90;0,9;7;6
801;0,0960269334506571;9,60269334506571;q90;0,9;8;1
803;0,0968514682348783;9,68514682348783;q90;0,9;8;3
806;0,0986578351054558;9,86578351054558;q90;0,9;8;6
901;0,0964962301210163;9,64962301210163;q90;0,9;9;1
903;0,0957355864811133;9,57355864811133;q90;0,9;9;3
906;0,0979672501411632;9,79672501411632;q90;0,9;9;6
1001;0,0961538461538462;9,61538461538462;q90;0,9;10;1
1003;0,0936241175285;9,36241175285;q90;0,9;10;3
1006;0,0980364656381487;9,80364656381487;q90;0,9;10;6
1101;0,0987680771290841;9,87680771290841;q90;0,9;11;1
1103;0,097065216479099;9,7065216479099;q90;0,9;11;3
1106;0,0966997345536839;9,66997345536839;q90;0,9;11;6
1201;0,0971252233230469;9,71252233230469;q90;0,9;12;1
1203;0,0896291912317043;8,96291912317043;q90;0,9;12;3
1206;0,0958908188842624;9,58908188842624;q90;0,9;12;6
1301;0,0984416571645762;9,84416571645762;q90;0,9;13;1
1303;0,099248816628936;9,9248816628936;q90;0,9;13;3
1401;0,0953574722701795;9,53574722701795;q90;0,9;14;1
1402;0,0998429622282833;9,98429622282833;q90;0,9;14;2
1403;0,0996885640156131;9,96885640156131;q90;0,9;14;3
1406;0,0988780691349458;9,88780691349458;q90;0,9;14;6
1501;0,0997135842880524;9,97135842880524;q90;0,9;15;1
1502;0,0944398340248963;9,44398340248963;q90;0,9;15;2
1503;0,0993716990784439;9,93716990784439;q90;0,9;15;3
1506;0,0984672513543262;9,84672513543262;q90;0,9;15;6
1601;0,0996155190492835;9,96155190492835;q90;0,9;16;1
1602;0,0943589743589744;9,43589743589744;q90;0,9;16;2
1603;0,0994043057200585;9,94043057200585;q90;0,9;16;3
1606;0,0991573139068211;9,91573139068211;q90;0,9;16;6
1701;0,0962072155411656;9,62072155411656;q90;0,9;17;1
1702;0,0961998405527505;9,61998405527505;q90;0,9;17;2
1703;0,099462222458868;9,9462222458868;q90;0,9;17;3
1706;0,0955407054889836;9,55407054889836;q90;0,9;17;6
1801;0,0983210295943033;9,83210295943033;q90;0,9;18;1
1803;0,0972562644266235;9,72562644266235;q90;0,9;18;3
1806;0,0967481812604085;9,67481812604085;q90;0,9;18;6
1901;0,0999285687431858;9,99285687431858;q90;0,9;19;1
1902;0,0987677725118484;9,87677725118484;q90;0,9;19;2
1903;0,0953247103206683;9,53247103206683;q90;0,9;19;3
1906;0,0959813123127102;9,59813123127102;q90;0,9;19;6
2001;0,0990403478076454;9,90403478076454;q90;0,9;20;1
2003;0,0935153765997809;9,35153765997809;q90;0,9;20;3
2006;0,095950365525202;9,5950365525202;q90;0,9;20;6
2101;0,0919562296026109;9,19562296026109;q90;0,9;21;1
2103;0,0969637610186092;9,69637610186092;q90;0,9;21;3
2106;0,0966538851528537;9,66538851528537;q90;0,9;21;6
2201;0,0970746564669217;9,70746564669217;q90;0,9;22;1
2203;0,0967969559469792;9,67969559469792;q90;0,9;22;3
2206;0,098391000996725;9,8391000996725;q90;0,9;22;6
2301;0,0996301076926041;9,96301076926041;q90;0,9;23;1
2303;0,0976310284981964;9,76310284981964;q90;0,9;23;3
2306;0,0971388787587442;9,71388787587442;q90;0,9;23;6
2401;0,0982387971449086;9,82387971449086;q90;0,9;24;1
2403;0,0956137054824278;9,56137054824278;q90;0,9;24;3
2406;0,0989550679205852;9,89550679205852;q90;0,9;24;6
2501;0,0956521739130435;9,56521739130435;q90;0,9;25;1
2503;0,0966711499663753;9,66711499663753;q90;0,9;25;3
2506;0,100084459459459;10,0084459459459;q90;0,9;25;6
2601;0,0934858410819949;9,34858410819949;q90;0,9;26;1
2603;0,0999441319339307;9,99441319339307;q90;0,9;26;3
2606;0,0948318002044172;9,48318002044172;q90;0,9;26;6
2701;0,0975189067268144;9,75189067268144;q90;0,9;27;1
2703;0,0958437912111286;9,58437912111286;q90;0,9;27;3
2801;0,0957666417352281;9,57666417352281;q90;0,9;28;1
2802;0,0998691670300916;9,98691670300916;q90;0,9;28;2
2803;0,0968470314700688;9,68470314700688;q90;0,9;28;3
2806;0,0972707282369681;9,72707282369681;q90;0,9;28;6
